#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-27T02:07:28 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-27T02:07:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=999999&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/271/19/table3&-order=I&-out=Gaia&-out=RAJ2000&-out=DEJ2000&-out=SNR-G&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=FeH&-out=e_FeH&-out=a/Fe&-out=e_a/Fe&-out=GMag&-out=e_GMag&-out=LFlame&-out=e_LFlame&-out=KIC&-out=Prot&-out=e_Prot&-out=Sph&-out=e_Sph&-out=S-index&-out=e_S-index&-out=SNR&-out=logRHK&-out=e_logRHK&-out=Mass&-out=e_Mass&-out=Age&-out=e_Age&-out=DR7&DR7=DR7&-out=Simbad&Simbad=Simbad&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22710019
#Name: J/ApJS/271/19
#Title: FGK dwarfs from LAMOST DR7 and Gaia DR3 and Kepler (Ye+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/apjs/271/19	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/271/19	    IVOID of underlying data collection
#INFO	creator=Ye L.	    First author or institution
#INFO	cites=bibcode:2024ApJS..271...19Y	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/271/19	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22710019	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_271_19_table3:
#Name: J/ApJS/271/19/table3
#Title: Sample
#Column	Gaia	(I19)	Gaia DR3 identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	[-9.3/78] Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	SNR-G	(F6.2)	[50/748] Spectral S/N per pixel in SDSS g-band	[ucd=stat.snr]
#Column	Teff	(I4)	[5000/6499] Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I2)	[1/38] Uncertainty in Teff	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F5.2)	[3.6/4.8] Log surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F5.2)	[0/0.08] Uncertainty in logg	[ucd=stat.error]
#Column	FeH	(F5.2)	[-1/0.5] Log iron abundance relative to hydrogen	[ucd=phys.abund.Fe]
#Column	e_FeH	(F5.2)	[0/0.1] Uncertainty in FeH	[ucd=stat.error]
#Column	a/Fe	(F5.2)	[-0.07/0.33] Log Alpha element to iron abundance ratio	[ucd=phys.abund]
#Column	e_a/Fe	(F5.2)	[0/0.03] Uncertainty in a/Fe	[ucd=stat.error;phys.abund]
#Column	GMag	(F5.2)	[1.9/6.4] Absolute magnitude in Gaia G band	[ucd=phys.magAbs;em.opt]
#Column	e_GMag	(F5.2)	[0/0.8] Standard error of Gmag	[ucd=stat.error;phot.mag]
#Column	LFlame	(F7)	[0.25/11.7] Stellar luminosity with FLAME pipeline	[ucd=phys.luminosity]
#Column	e_LFlame	(F7)	[0.001/1.1] Standard error of LFlame	[ucd=stat.error]
#Column	KIC	(I8)	[1026838/12935035]? Kepler Input Catalog identifier	[ucd=meta.id.cross]
#Column	Prot	(F5.2)	[0.49/63]? Rotation Period	[ucd=time.period]
#Column	e_Prot	(F5.2)	[0.02/10.2]? Uncertainty in Prot	[ucd=stat.error]
#Column	Sph	(F7.1)	[0.2/12192]? Amplitude brightness variations	[ucd=src.var.amplitude]
#Column	e_Sph	(F6.1)	[1/1022]? Uncertainty in Sph	[ucd=stat.error]
#Column	S-index	(F6.3)	[0.13/0.4]? Weight average value of S_L_ index	[ucd=spect.index]
#Column	e_S-index	(F6.3)	[0.002/0.03]? Uncertainty in S-index	[ucd=stat.error]
#Column	SNR	(F6.2)	[100/748]? S-index S/N	[ucd=stat.snr]
#Column	logRHK	(F7.4)	[-8.3/-4.1]? Chromospheric activity index, logR_HK_^+^	[ucd=phot.flux;arith.ratio]
#Column	e_logRHK	(F7.4)	[0.0025/0.06]? Uncertainty in logRHK	[ucd=stat.error]
#Column	Mass	(F5.2)	[0.7/1.4] Mass with grid-based modelling	[ucd=phys.mass]
#Column	e_Mass	(F5.2)	[0/0.2] Uncertainty in Mass	[ucd=stat.error;phys.mass]
#Column	Age	(F5.2)	[0.1/13.8] Age with grid-based modelling	[ucd=time.age]
#Column	e_Age	(F5.2)	[0.01/4.4] Uncertainty in Age	[ucd=stat.error;time.age]
#Column	DR7	(A3)	Display data from LAMOST DR7 LRS (V/156) within 2"	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
Gaia;RAJ2000;DEJ2000;SNR-G;Teff;e_Teff;logg;e_logg;FeH;e_FeH;a/Fe;e_a/Fe;GMag;e_GMag;LFlame;e_LFlame;KIC;Prot;e_Prot;Sph;e_Sph;S-index;e_S-index;SNR;logRHK;e_logRHK;Mass;e_Mass;Age;e_Age;DR7;Simbad
  63924098507298560;057.10636;+21.85884;105.51;6078;14; 4.10; 0.03;-0.18; 0.04; 0.04; 0.02; 3.79; 0.02;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.168; 0.006;105.13;-5.0376; 0.0154; 1.08; 0.02; 5.98; 0.34;DR7;Simbad
3097153728063485696;124.23910;+07.19913;188.79;6180; 7; 4.17; 0.02; 0.05; 0.02; 0.02; 0.01; 3.56; 0.02;  3e+00;  4e-02;        ;     ;     ;       ;      ; 0.198; 0.004;188.96;-4.7452; 0.0094; 1.26; 0.01; 3.07; 0.09;DR7;Simbad
 596824227341469184;131.83971;+07.85486;115.37;5971;12; 4.18; 0.03;-0.19; 0.03; 0.06; 0.02; 4.06; 0.05;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.184; 0.006;115.49;-4.8634; 0.0148; 1.04; 0.02; 6.85; 0.44;DR7;Simbad
3271780230668397952;056.54592;+04.18774;107.78;6208;14; 4.19; 0.03;-0.34; 0.04; 0.08; 0.02; 3.66; 0.03;  3e+00;  6e-02;        ;     ;     ;       ;      ; 0.187; 0.007;107.54;-4.8284; 0.0156; 1.10; 0.02; 5.05; 0.34;DR7;Simbad
3452096181956523136;092.61123;+33.60064;143.44;5986; 9; 4.11; 0.02;-0.14; 0.02; 0.02; 0.01; 3.86; 0.05;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.162; 0.005;143.82;-5.1129; 0.0132; 1.08; 0.02; 6.20; 0.37;DR7;Simbad
1462041467814938752;201.30630;+29.43096;105.16;6125;13; 4.12; 0.03;-0.39; 0.04; 0.06; 0.02; 3.70; 0.10;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.170; 0.006;105.09;-5.0105; 0.0139; 1.04; 0.02; 6.44; 0.45;DR7;Simbad
3295614447302167808;071.37575;+11.68974;152.18;6295; 9; 4.03; 0.02;-0.48; 0.03; 0.10; 0.01; 3.71; 0.03;  2e+00;  7e-02;        ;     ;     ;       ;      ; 0.174; 0.007;151.93;-4.9707; 0.0174; 1.08; 0.02; 4.85; 0.34;DR7;Simbad
3147094168970664192;120.54255;+09.70015;101.43;6075;14; 4.16; 0.03;-0.22; 0.04; 0.06; 0.02; 3.81; 0.02;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.175; 0.006;101.33;-4.9544; 0.0140; 1.10; 0.03; 5.44; 0.57;DR7;Simbad
3452101920034458368;092.20509;+33.49134;133.20;6117;11; 4.14; 0.03;-0.26; 0.03; 0.07; 0.02; 3.74; 0.03;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.185; 0.006;133.92;-4.8548; 0.0141; 1.10; 0.02; 5.51; 0.48;DR7;Simbad
 170173686673552000;060.89633;+32.38603;108.03;5885;13; 4.19; 0.03;-0.15; 0.03; 0.03; 0.02; 4.31; 0.05;  1e+00;  5e-02;        ;     ;     ;       ;      ; 0.189; 0.006;108.22;-4.8289; 0.0135; 0.98; 0.02; 8.10; 0.70;DR7;Simbad
3381797050609416576;104.99061;+25.66096;131.91;5732;10; 4.21; 0.02; 0.16; 0.02; 0.01; 0.01; 4.14; 0.02;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.194; 0.005;131.95;-4.8028; 0.0116; 1.08; 0.02; 7.67; 0.60;DR7;Simbad
 977435226862592896;108.23296;+46.12586;134.80;6377;11; 4.06; 0.03;-0.15; 0.03; 0.03; 0.01; 2.93; 0.07;  5e+00;  2e-01;        ;     ;     ;       ;      ; 0.206; 0.004;134.42;-4.6886; 0.0089; 1.40; 0.05; 2.51; 0.40;DR7;Simbad
2085282046140219264;299.87805;+46.12288;117.20;6404;14; 4.03; 0.03;-0.17; 0.04; 0.03; 0.02; 3.02; 0.02;  5e+00;  1e-01;        ;     ;     ;       ;      ; 0.207; 0.005;117.71;-4.6775; 0.0106; 1.36; 0.02; 2.50; 0.12;DR7;Simbad
3293269601317204352;069.10840;+08.67245;152.39;6169; 9; 4.11; 0.02;-0.15; 0.02; 0.06; 0.01; 3.63; 0.03;  3e+00;  5e-02;        ;     ;     ;       ;      ; 0.176; 0.005;152.51;-4.9401; 0.0122; 1.20; 0.01; 3.81; 0.14;DR7;Simbad
 839319450967905152;168.18874;+52.21453;158.40;5714; 8; 4.13; 0.02; 0.20; 0.02; 0.02; 0.01; 4.14; 0.02;  2e+00;  2e-02;        ;     ;     ;       ;      ; 0.165; 0.006;158.64;-5.0714; 0.0143; 1.10; 0.02; 7.20; 0.50;DR7;Simbad
 722797817156352512;157.43735;+24.13420;132.68;5739;10; 4.28; 0.02;-0.04; 0.03; 0.04; 0.01; 4.34; 0.04;  1e+00;  3e-02;        ;     ;     ;       ;      ; 0.159; 0.006;132.57;-5.1604; 0.0154; 0.98; 0.02; 9.58; 0.65;DR7;Simbad
3044132670331303552;119.06365;-05.62742;105.87;6217;15; 4.12; 0.03;-0.12; 0.04; 0.03; 0.02; 3.55; 0.04;  3e+00;  6e-02;        ;     ;     ;       ;      ; 0.171; 0.006;105.82;-5.0012; 0.0160; 1.20; 0.02; 3.59; 0.23;DR7;Simbad
 166774305956484096;059.74571;+28.00559;115.87;5907;11; 4.22; 0.02; 0.01; 0.03; 0.01; 0.01; 3.85; 0.02;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.192; 0.005;116.01;-4.8018; 0.0113; 1.10; 0.01; 6.10; 0.35;DR7;Simbad
3811129613674676736;169.90405;+03.10597;146.27;5926; 9; 4.29; 0.02;-0.09; 0.02; 0.03; 0.01; 4.27; 0.06;  1e+00;  5e-02;        ;     ;     ;       ;      ; 0.179; 0.004;146.27;-4.9116; 0.0106; 1.02; 0.02; 6.27; 0.55;DR7;Simbad
 129363491539679616;043.38503;+30.45552;119.33;6423;14; 4.09; 0.03;-0.38; 0.04; 0.07; 0.02; 3.40; 0.02;  3e+00;  7e-02;        ;     ;     ;       ;      ; 0.209; 0.007;119.28;-4.6640; 0.0144; 1.22; 0.02; 3.00; 0.18;DR7;Simbad
2579224897444739072;020.70264;+09.83136;105.78;6411;15; 4.03; 0.04;-0.30; 0.04; 0.06; 0.02; 3.45; 0.02;  3e+00;  9e-02;        ;     ;     ;       ;      ; 0.216; 0.006;105.44;-4.6260; 0.0110; 1.24; 0.02; 2.80; 0.23;DR7;Simbad
1469372053573569408;200.82372;+31.85961;164.89;6007; 8; 4.18; 0.02;-0.10; 0.02; 0.01; 0.01; 3.89; 0.03;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.181; 0.004;164.71;-4.8836; 0.0103; 1.08; 0.01; 6.24; 0.35;DR7;Simbad
  44978070051665664;056.08653;+18.83365;112.21;6267;14; 4.22; 0.03;-0.22; 0.04; 0.06; 0.02; 3.58; 0.04;  3e+00;  1e-01;        ;     ;     ;       ;      ; 0.183; 0.007;112.20;-4.8754; 0.0175; 1.20; 0.02; 3.39; 0.24;DR7;Simbad
  40268999189780864;058.17162;+15.29902;102.21;6276;15; 4.26; 0.03;-0.01; 0.04; 0.03; 0.02; 3.41; 0.05;  3e+00;  9e-02;        ;     ;     ;       ;      ; 0.174; 0.008;102.35;-4.9674; 0.0202; 1.26; 0.02; 2.66; 0.24;DR7;Simbad
 860268381588413568;163.99382;+58.08363;240.07;6484; 7; 4.18; 0.01; 0.04; 0.02; 0.01; 0.01; 3.19; 0.03;  4e+00;  6e-02;        ;     ;     ;       ;      ; 0.203; 0.004;240.08;-4.7038; 0.0089; 1.40; 0.01; 1.64; 0.05;DR7;Simbad
3809325138999014912;160.81377;+02.59086;112.45;6182;12; 4.17; 0.03;-0.44; 0.04; 0.10; 0.02; 4.01; 0.03;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.214; 0.005;112.52;-4.6452; 0.0099; 1.00; 0.02; 6.00; 0.41;DR7;Simbad
1231478380596297728;210.01047;+15.45908;125.60;6081;12; 4.18; 0.03;-0.34; 0.03; 0.08; 0.02; 3.83; 0.02;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.187; 0.005;125.75;-4.8327; 0.0121; 1.04; 0.02; 6.73; 0.43;DR7;Simbad
 807503948146546304;147.77524;+41.78996;121.86;6085;11; 4.20; 0.03;-0.34; 0.03; 0.05; 0.02; 3.86; 0.01;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.175; 0.005;122.24;-4.9491; 0.0125; 1.04; 0.02; 6.75; 0.46;DR7;Simbad
2127765766682529920;288.74842;+46.71169;172.01;6211; 8; 4.06; 0.02;-0.42; 0.02; 0.06; 0.01; 3.64; 0.01;  3e+00;  3e-02;        ;     ;     ;       ;      ; 0.172; 0.005;171.88;-4.9935; 0.0127; 1.08; 0.02; 5.48; 0.38;DR7;Simbad
  45067611529376768;061.81418;+14.93423;128.55;6008;11; 4.11; 0.02;-0.32; 0.03; 0.11; 0.01; 4.00; 0.02;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.179; 0.007;128.55;-4.9111; 0.0160; 1.00; 0.02; 7.62; 0.56;DR7;Simbad
 853960449020402048;159.09077;+56.69647;118.48;5909;12; 4.17; 0.03; 0.02; 0.03; 0.04; 0.02; 4.00; 0.02;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.186; 0.005;118.40;-4.8450; 0.0121; 1.10; 0.02; 5.82; 0.54;DR7;Simbad
 605785762504177792;138.37086;+12.73363;111.33;5894;12; 4.31; 0.03;-0.19; 0.03; 0.05; 0.02; 4.01; 0.04;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.181; 0.006;111.52;-4.8923; 0.0149; 0.98; 0.01; 8.78; 0.40;DR7;Simbad
2134950250533182208;295.16937;+49.96645;118.56;5900;13; 4.32; 0.03;-0.17; 0.03; 0.04; 0.02; 4.02; 0.02;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.215; 0.006;118.30;-4.6585; 0.0129; 1.00; 0.02; 8.30; 0.48;DR7;Simbad
3379704340682799488;100.50547;+23.23831;110.41;6284;15; 4.22; 0.03;-0.10; 0.04; 0.04; 0.02; 3.86; 0.03;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.172; 0.007;110.32;-5.0006; 0.0163; 1.16; 0.02; 2.63; 0.44;DR7;Simbad
 843675514175111168;165.30381;+54.41357;111.73;6077;13; 4.19; 0.03;-0.14; 0.03; 0.02; 0.02; 3.71; 0.01;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.180; 0.005;112.22;-4.9017; 0.0127; 1.14; 0.02; 4.77; 0.23;DR7;Simbad
 591571070021485824;136.95627;+10.27514;115.07;6184;12; 4.15; 0.03; 0.16; 0.03; 0.02; 0.02; 3.05; 0.10;  3e+00;  1e-01;        ;     ;     ;       ;      ; 0.185; 0.006;114.86;-4.8533; 0.0133; 1.34; 0.02; 2.66; 0.14;DR7;Simbad
2578963110598125952;020.50761;+08.91151;242.21;5955; 5; 4.22; 0.01;-0.07; 0.01; 0.01; 0.01; 3.85; 0.05;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.179; 0.004;238.61;-4.9056; 0.0088; 1.08; 0.02; 6.25; 0.40;DR7;Simbad
4567512799483894656;259.33305;+21.62582;108.78;6313;13; 4.01; 0.03;-0.15; 0.03; 0.03; 0.02; 3.23; 0.02;  4e+00;  7e-02;        ;     ;     ;       ;      ; 0.197; 0.005;109.76;-4.7500; 0.0115; 1.30; 0.02; 2.97; 0.16;DR7;Simbad
1470726789337752320;204.55044;+33.83188;108.31;6059;13; 4.17; 0.03;-0.33; 0.04; 0.09; 0.02; 4.09; 0.03;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.194; 0.005;107.44;-4.7790; 0.0121; 1.02; 0.02; 6.72; 0.59;DR7;Simbad
2086478417868299008;298.72055;+48.01735;110.03;5831;13; 4.27; 0.03; 0.17; 0.03; 0.02; 0.01; 4.07; 0.05;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.186; 0.008;110.03;-4.8554; 0.0189; 1.12; 0.02; 5.50; 0.46;DR7;Simbad
3366881080164228608;106.74777;+20.95373;100.05;6295;16; 4.13; 0.04;-0.23; 0.04; 0.08; 0.02; 3.51; 0.05;  3e+00;  8e-02;        ;     ;     ;       ;      ; 0.168; 0.010;100.06;-5.0482; 0.0253; 1.22; 0.02; 3.19; 0.25;DR7;Simbad
2076782821259097856;296.94681;+41.15242;144.99;6304;10; 4.11; 0.02;-0.15; 0.03; 0.11; 0.02; 3.22; 0.02;  4e+00;  8e-02;        ;     ;     ;       ;      ; 0.196; 0.005;144.98;-4.7559; 0.0119; 1.32; 0.02; 2.75; 0.12;DR7;Simbad
2103448349046507008;284.65408;+40.60264;122.84;6279;12; 4.19; 0.03;-0.46; 0.04; 0.05; 0.02; 3.75; 0.05;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.229; 0.006;122.77;-4.5614; 0.0111; 1.08; 0.02; 4.68; 0.41;DR7;Simbad
 884465815018242304;106.56182;+27.73194;103.53;5965;13; 4.14; 0.03;-0.37; 0.04; 0.11; 0.02; 4.03; 0.03;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.185; 0.005;103.81;-4.8503; 0.0123; 0.98; 0.02; 8.27; 0.49;DR7;Simbad
4019519605810169344;177.44844;+27.99579;140.44;5920; 9; 4.20; 0.02;-0.01; 0.02; 0.03; 0.01; 4.10; 0.03;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.198; 0.005;140.06;-4.7542; 0.0104; 1.06; 0.01; 6.25; 0.39;DR7;Simbad
3792244333236651648;174.83787;-03.78721;100.11;6084;15; 4.07; 0.03;-0.24; 0.04; 0.06; 0.02; 3.81; 0.03;  2e+00;  6e-02;        ;     ;     ;       ;      ; 0.204; 0.007;100.41;-4.7077; 0.0144; 1.10; 0.03; 5.45; 0.53;DR7;Simbad
1466743155630494336;199.22779;+33.14519;151.08;5895; 8; 4.20; 0.02;-0.03; 0.02; 0.00; 0.01; 3.87; 0.01;  2e+00;  2e-02;        ;     ;     ;       ;      ; 0.170; 0.005;151.49;-5.0067; 0.0118; 1.06; 0.01; 7.06; 0.29;DR7;Simbad
3283765560245596160;065.70431;+04.11829;298.74;6454; 5; 4.18; 0.01;-0.06; 0.01; 0.02; 0.01; 3.43; 0.02;  3e+00;  4e-02;        ;     ;     ;       ;      ; 0.219; 0.004;297.15;-4.6083; 0.0077; 1.28; 0.01; 1.93; 0.12;DR7;Simbad
 663730712484457472;126.81482;+19.81137;128.14;6253;12; 4.21; 0.03;-0.05; 0.03; 0.00; 0.02; 3.58; 0.03;  3e+00;  7e-02;        ;     ;     ;       ;      ; 0.166; 0.006;128.14;-5.0812; 0.0161; 1.24; 0.02; 2.89; 0.20;DR7;Simbad
3090553742015424000;124.88001;+03.08864;102.95;6437;16; 4.17; 0.03; 0.00; 0.04; 0.04; 0.02; 3.54; 0.03;  3e+00;  8e-02;        ;     ;     ;       ;      ; 0.186; 0.006;103.44;-4.8449; 0.0135; 1.30; 0.02; 1.64; 0.22;DR7;Simbad
 273104188529986048;072.09527;+53.37976;255.57;6470; 6; 4.02; 0.01;-0.21; 0.02; 0.07; 0.01; 2.95; 0.05;  5e+00;  8e-02;        ;     ;     ;       ;      ; 0.188; 0.005;258.43;-4.8245; 0.0103; 1.40; 0.01; 2.21; 0.05;DR7;Simbad
3262864767617980672;053.46056;-02.18966;109.05;5833;13; 4.17; 0.03;-0.32; 0.04; 0.04; 0.02; 4.28; 0.03;  1e+00;  2e-02;        ;     ;     ;       ;      ; 0.159; 0.006;109.10;-5.1652; 0.0157; 0.90; 0.02;11.58; 0.79;DR7;Simbad
 139723772994515200;042.19516;+33.71897;111.17;6209;12; 4.10; 0.03;-0.39; 0.04; 0.09; 0.02; 3.69; 0.01;  2e+00;  3e-02;        ;     ;     ;       ;      ; 0.181; 0.006;111.28;-4.8914; 0.0146; 1.08; 0.02; 5.22; 0.34;DR7;Simbad
1602191512020015488;231.52703;+56.35733;103.12;6180;15; 4.07; 0.03;-0.09; 0.04; 0.03; 0.02; 3.25; 0.01;  4e+00;  4e-02;        ;     ;     ;       ;      ; 0.183; 0.006;102.95;-4.8655; 0.0129; 1.28; 0.04; 3.44; 0.57;DR7;Simbad
 577353182084099968;136.34786;+02.42017;101.60;6138;15; 4.05; 0.03;-0.24; 0.04; 0.08; 0.02; 3.54; 0.02;  3e+00;  5e-02;        ;     ;     ;       ;      ; 0.168; 0.006;102.04;-5.0343; 0.0148; 1.18; 0.02; 4.15; 0.23;DR7;Simbad
 612461821013730944;135.02574;+19.07411;111.48;5858;11; 4.27; 0.03;-0.06; 0.03; 0.02; 0.01; 4.59; 0.06;  1e+00;  6e-02;        ;     ;     ;       ;      ; 0.178; 0.007;111.48;-4.9231; 0.0170; 1.00; 0.02; 5.84; 0.96;DR7;Simbad
 673096386888706944;114.08272;+20.69833;122.62;6334;13; 3.99; 0.03;-0.16; 0.03; 0.02; 0.02; 2.77; 0.25;  5e+00;  8e-02;        ;     ;     ;       ;      ; 0.162; 0.005;122.08;-5.1693; 0.0131; 1.36; 0.05; 2.73; 0.41;DR7;Simbad
 870475830927577856;109.06391;+24.29711;104.45;6124;13; 4.23; 0.03;-0.43; 0.04; 0.06; 0.02; 3.99; 0.03;  2e+00;  6e-02;        ;     ;     ;       ;      ; 0.236; 0.006;104.41;-4.5377; 0.0114; 1.00; 0.02; 6.76; 0.58;DR7;Simbad
3366276005172468352;103.63891;+21.02177;140.20;6011;10; 4.38; 0.02;-0.15; 0.03; 0.05; 0.01; 4.65; 0.04;  1e+00;  4e-02;        ;     ;     ;       ;      ; 0.228; 0.005;140.20;-4.5790; 0.0085; 1.02; 0.02; 1.84; 0.71;DR7;Simbad
 193255626897588480;088.73257;+43.05120;241.76;6444; 7; 4.16; 0.01; 0.04; 0.02; 0.05; 0.01; 3.46; 0.03;  3e+00;  6e-02;        ;     ;     ;       ;      ; 0.203; 0.004;243.36;-4.7078; 0.0075; 1.32; 0.01; 1.02; 0.12;DR7;Simbad
3816323427431420800;165.66378;+05.43545;187.98;6186; 7; 4.19; 0.02;-0.06; 0.02; 0.04; 0.01; 3.55; 0.14;  3e+00;  4e-02;        ;     ;     ;       ;      ; 0.173; 0.004;193.60;-4.9775; 0.0104; 1.20; 0.01; 3.59; 0.15;DR7;Simbad
 650485613161661568;124.34274;+13.72693;177.05;5610; 7; 4.28; 0.02; 0.02; 0.02; 0.07; 0.01; 4.38; 0.04;  1e+00;  3e-02;        ;     ;     ;       ;      ; 0.170; 0.004;177.30;-5.0238; 0.0100; 0.98; 0.01;10.53; 0.49;DR7;Simbad
3279810685639829632;066.51839;+01.92505;128.07;5613;11; 4.22; 0.02; 0.14; 0.03; 0.01; 0.01; 4.32; 0.03;  1e+00;  2e-02;        ;     ;     ;       ;      ; 0.181; 0.005;131.37;-4.9166; 0.0122; 1.00; 0.02; 9.54; 0.61;DR7;Simbad
3375533579543787392;095.37245;+20.16195;141.58;6113;10; 4.15; 0.03;-0.48; 0.03; 0.12; 0.02; 3.91; 0.02;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.170; 0.006;141.70;-5.0129; 0.0140; 0.98; 0.02; 7.47; 0.44;DR7;Simbad
2103864995234731776;285.63098;+41.44306;332.76;5797; 4; 4.20; 0.01;-0.06; 0.01; 0.05; 0.01; 4.11; 0.07;  2e+00;  2e-02;        ;     ;     ;       ;      ; 0.179; 0.003;331.13;-4.9127; 0.0064; 1.02; 0.01; 8.38; 0.34;DR7;Simbad
2704697487914417536;339.53183;+03.08724;131.85;6238;12; 4.25; 0.03;-0.40; 0.03; 0.06; 0.02; 3.98; 0.04;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.193; 0.007;131.68;-4.7824; 0.0148; 1.04; 0.02; 4.26; 0.44;DR7;Simbad
 606651795413975040;138.29548;+14.30779;150.41;6118; 9; 4.14; 0.02;-0.23; 0.02; 0.04; 0.01; 3.74; 0.02;  2e+00;  4e-02;        ;     ;     ;       ;      ; 0.171; 0.006;150.77;-5.0049; 0.0146; 1.08; 0.02; 5.74; 0.37;DR7;Simbad
3798370876450284800;172.27384;+00.77812;105.62;6152;14; 4.11; 0.03;-0.26; 0.04; 0.09; 0.02; 3.87; 0.02;  2e+00;  5e-02;        ;     ;     ;       ;      ; 0.210; 0.008;105.60;-4.6686; 0.0159; 1.08; 0.02; 5.01; 0.47;DR7;Simbad
 875496548914057984;118.16800;+28.16058;101.93;6261;14; 4.24; 0.04;-0.39; 0.04; 0.04; 0.02; 4.18; 0.05;  2e+00;  9e-02;        ;     ;     ;       ;      ; 0.182; 0.007;101.91;-4.8780; 0.0153; 1.04; 0.02; 3.95; 0.75;DR7;Simbad
 601547591856324608;129.00133;+10.54354;106.20;6451;15; 4.12; 0.04;-0.34; 0.04; 0.12; 0.02; 3.27; 0.15;  3e+00;  9e-02;        ;     ;     ;       ;      ; 0.208; 0.006;106.31;-4.6730; 0.0132; 1.24; 0.02; 2.62; 0.20;DR7;Simbad
2132890968334719488;288.16806;+50.07154;103.01;6192;15; 4.18; 0.03;-0.23; 0.04; 0.04; 0.02; 3.62; 0.02;  3e+00;  5e-02;        ;     ;     ;       ;      ; 0.170; 0.006;102.84;-5.0219; 0.0153; 1.14; 0.03; 4.20; 0.51;DR7;Simbad
 932812887478879616;120.87941;+46.73444;236.06;5859; 6; 4.15; 0.01;-0.02; 0.01; 0.04; 0.01; 3.84; 0.11;  2e+00;  2e-02;        ;     ;     ;       ;      ; 0.189; 0.003;235.48;-4.8233; 0.0078; 1.08; 0.02; 6.85; 0.55;DR7;Simbad
 669201504386423552;120.29958;+18.68554;103.88;6176;14; 4.13; 0.03;-0.21; 0.04; 0.04; 0.02; 3.55; 0.04;  3e+00;  4e-02;        ;     ;     ;       ;      ; 0.182; 0.006;103.88;-4.8769; 0.0132; 1.16; 0.02; 4.21; 0.20;DR7;Simbad
